"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","tissue","tissue_cell_type","cell_type","change"
"GO:00433681","GO:0043368","positive T cell selection","2/17","38/23174",0.000350586250618994,0.00533721436797601,0.00235990190859877,"Cd74/Ptprc",2,"Adrenal","Adrenal_Cortex_3","Cortex_3","up"
"GO:00028193","GO:0002819","regulation of adaptive immune response","3/17","205/23174",0.000423314965734784,0.00627917199173264,0.00277639775097308,"Cd74/H2-Ab1/Ptprc",3,"Adrenal","Adrenal_Cortex_3","Cortex_3","up"
"GO:00420982","GO:0042098","T cell proliferation","3/17","205/23174",0.000423314965734784,0.00627917199173264,0.00277639775097308,"H2-Aa/H2-Ab1/Ptprc",3,"Adrenal","Adrenal_Cortex_3","Cortex_3","up"
"GO:00308901","GO:0030890","positive regulation of B cell proliferation","2/17","45/23174",0.000492224955194223,0.00720891485012299,0.00318749271451556,"Cd74/Ptprc",2,"Adrenal","Adrenal_Cortex_3","Cortex_3","up"
"GO:00703742","GO:0070374","positive regulation of ERK1 and ERK2 cascade","3/17","218/23174",0.000506515300758874,0.00732547753722521,0.0032390320548528,"Cd74/Nrp1/Ptprc",3,"Adrenal","Adrenal_Cortex_3","Cortex_3","up"
"GO:00434061","GO:0043406","positive regulation of MAP kinase activity","3/17","220/23174",0.000520177874703823,0.00743019507447313,0.00328533394549783,"Cd74/Dab2/Ptprc",3,"Adrenal","Adrenal_Cortex_3","Cortex_3","up"
"GO:00971911","GO:0097191","extrinsic apoptotic signaling pathway","3/17","229/23174",0.000584590464461412,0.00814905020941992,0.00360318282470826,"Dab2/Nrp1/Ptprc",3,"Adrenal","Adrenal_Cortex_3","Cortex_3","up"
"GO:20012341","GO:2001234","negative regulation of apoptotic signaling pathway","3/17","229/23174",0.000584590464461412,0.00814905020941992,0.00360318282470826,"Cd74/Dab2/Nrp1",3,"Adrenal","Adrenal_Cortex_3","Cortex_3","up"
"GO:19000241","GO:1900024","regulation of substrate adhesion-dependent cell spreading","2/17","52/23174",0.000657296075112386,0.00900996432258969,0.00398384448053368,"Dab2/Nrp1",2,"Adrenal","Adrenal_Cortex_3","Cortex_3","up"
"GO:0016485","GO:0016485","protein processing","3/17","239/23174",0.000661924777372622,0.00900996432258969,0.00398384448053368,"Gsn/Srgn/Ctss",3,"Adrenal","Adrenal_Cortex_3","Cortex_3","up"
"GO:0046718","GO:0046718","viral entry into host cell","2/17","53/23174",0.000682777930630483,0.00918574495045894,0.00406156761672478,"Cd74/Gsn",2,"Adrenal","Adrenal_Cortex_3","Cortex_3","up"
"GO:00321471","GO:0032147","activation of protein kinase activity","3/17","247/23174",0.000728295207954289,0.0096656907370207,0.00427378037410004,"Cd74/Dab2/Ptprc",3,"Adrenal","Adrenal_Cortex_3","Cortex_3","up"
"GO:00450581","GO:0045058","T cell selection","2/17","55/23174",0.000735160574639431,0.0096656907370207,0.00427378037410004,"Cd74/Ptprc",2,"Adrenal","Adrenal_Cortex_3","Cortex_3","up"
"GO:0030260","GO:0030260","entry into host cell","2/17","57/23174",0.000789430962559988,0.0098250632890161,0.00434424851791095,"Cd74/Gsn",2,"Adrenal","Adrenal_Cortex_3","Cortex_3","up"
"GO:0044409","GO:0044409","entry into host","2/17","57/23174",0.000789430962559988,0.0098250632890161,0.00434424851791095,"Cd74/Gsn",2,"Adrenal","Adrenal_Cortex_3","Cortex_3","up"
"GO:0051806","GO:0051806","entry into cell of other organism involved in symbiotic interaction","2/17","57/23174",0.000789430962559988,0.0098250632890161,0.00434424851791095,"Cd74/Gsn",2,"Adrenal","Adrenal_Cortex_3","Cortex_3","up"
"GO:0051828","GO:0051828","entry into other organism involved in symbiotic interaction","2/17","57/23174",0.000789430962559988,0.0098250632890161,0.00434424851791095,"Cd74/Gsn",2,"Adrenal","Adrenal_Cortex_3","Cortex_3","up"
"GO:0110053","GO:0110053","regulation of actin filament organization","3/17","254/23174",0.00078974147439801,0.0098250632890161,0.00434424851791095,"Tmsb4x/Gsn/Nrp1",3,"Adrenal","Adrenal_Cortex_3","Cortex_3","up"
"GO:0097091","GO:0097091","synaptic vesicle clustering","2/7","18/23174",1.19387179651009e-05,0.00459640641656384,0.00170912172974076,"Pcdh17/Syn3",2,"Adrenal","Adrenal_Endothelial_1","Endothelial_1","up"
"GO:00198862","GO:0019886","antigen processing and presentation of exogenous peptide antigen via MHC class II","3/9","14/23174",1.47115071230988e-08,6.44364011991728e-06,2.13703998209225e-06,"Cd74/H2-Aa/H2-Ab1",3,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","up"
"GO:00024952","GO:0002495","antigen processing and presentation of peptide antigen via MHC class II","3/9","19/23174",3.91253001823299e-08,6.71904008112089e-06,2.22837666713454e-06,"Cd74/H2-Aa/H2-Ab1",3,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","up"
"GO:00025042","GO:0002504","antigen processing and presentation of peptide or polysaccharide antigen via MHC class II","3/9","20/23174",4.60208224734308e-08,6.71904008112089e-06,2.22837666713454e-06,"Cd74/H2-Aa/H2-Ab1",3,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","up"
"GO:00024783","GO:0002478","antigen processing and presentation of exogenous peptide antigen","3/9","25/23174",9.27588656352561e-08,1.01570957870605e-05,3.36861143622772e-06,"Cd74/H2-Aa/H2-Ab1",3,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","up"
"GO:00198843","GO:0019884","antigen processing and presentation of exogenous antigen","3/9","31/23174",1.81071838348906e-07,1.58618930393641e-05,5.26061340887347e-06,"Cd74/H2-Aa/H2-Ab1",3,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","up"
"GO:1900087","GO:1900087","positive regulation of G1/S transition of mitotic cell cycle","3/9","39/23174",3.67573860295712e-07,2.6832891801587e-05,8.89915661768567e-06,"Ccnd1/Ccnd2/Adamts1",3,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","up"
"GO:1902808","GO:1902808","positive regulation of cell cycle G1/S phase transition","3/9","48/23174",6.94435313611516e-07,4.34518096231206e-05,1.44108380869758e-05,"Ccnd1/Ccnd2/Adamts1",3,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","up"
"GO:00480023","GO:0048002","antigen processing and presentation of peptide antigen","3/9","68/23174",2.00434973474e-06,0.000109738147977015,3.63947714992263e-05,"Cd74/H2-Aa/H2-Ab1",3,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","up"
"GO:1901992","GO:1901992","positive regulation of mitotic cell cycle phase transition","3/9","83/23174",3.66400092237711e-06,0.000178314711555686,5.91382605015252e-05,"Ccnd1/Ccnd2/Adamts1",3,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","up"
"GO:1901989","GO:1901989","positive regulation of cell cycle phase transition","3/9","96/23174",5.68332767146532e-06,0.000248929752010181,8.25578124907594e-05,"Ccnd1/Ccnd2/Adamts1",3,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","up"
"GO:00025792","GO:0002579","positive regulation of antigen processing and presentation","2/9","11/23174",7.36079371670369e-06,0.000293093422537838,9.72047399909195e-05,"Cd74/H2-Ab1",2,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","up"
"GO:00198823","GO:0019882","antigen processing and presentation","3/9","109/23174",8.32942690344556e-06,0.000304024081975763,0.000100829904620657,"Cd74/H2-Aa/H2-Ab1",3,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","up"
"GO:2000045","GO:2000045","regulation of G1/S transition of mitotic cell cycle","3/9","114/23174",9.53146520364526e-06,0.00032113705839974,0.000106505441141947,"Ccnd1/Ccnd2/Adamts1",3,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","up"
"GO:00508683","GO:0050868","negative regulation of T cell activation","3/9","119/23174",1.08430233578363e-05,0.000339231730766592,0.000112506558148978,"Cd74/H2-Aa/H2-Ab1",3,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","up"
"GO:1902806","GO:1902806","regulation of cell cycle G1/S phase transition","3/9","128/23174",1.34945581367249e-05,0.000394041097592368,0.000130684141955652,"Ccnd1/Ccnd2/Adamts1",3,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","up"
"GO:19030382","GO:1903038","negative regulation of leukocyte cell-cell adhesion","3/9","131/23174",1.44652201784528e-05,0.000395985402385145,0.000131328972672795,"Cd74/H2-Aa/H2-Ab1",3,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","up"
"GO:00343412","GO:0034341","response to interferon-gamma","3/9","137/23174",1.65427002267406e-05,0.000426217805841905,0.000141355580884842,"Myo18a/H2-Aa/H2-Ab1",3,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","up"
"GO:00970911","GO:0097091","synaptic vesicle clustering","2/9","18/23174",2.04475382103886e-05,0.000497556763119457,0.000165015220645242,"Pcdh17/Syn3",2,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","up"
"GO:00512503","GO:0051250","negative regulation of lymphocyte activation","3/9","152/23174",2.2576459102978e-05,0.000500382762423221,0.000165952466268696,"Cd74/H2-Aa/H2-Ab1",3,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","up"
"GO:00025772","GO:0002577","regulation of antigen processing and presentation","2/9","19/23174",2.28485279645307e-05,0.000500382762423221,0.000165952466268696,"Cd74/H2-Ab1",2,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","up"
"GO:0045931","GO:0045931","positive regulation of mitotic cell cycle","3/9","166/23174",2.93761604438226e-05,0.000612702774971157,0.000203203515852006,"Ccnd1/Ccnd2/Adamts1",3,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","up"
"GO:0000082","GO:0000082","G1/S transition of mitotic cell cycle","3/9","171/23174",3.20972355223094e-05,0.000639026779944159,0.00021193389962099,"Ccnd1/Ccnd2/Adamts1",3,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","up"
"GO:00026953","GO:0002695","negative regulation of leukocyte activation","3/9","182/23174",3.86569007188445e-05,0.000679857332091774,0.000225475394925895,"Cd74/H2-Aa/H2-Ab1",3,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","up"
"GO:00457371","GO:0045737","positive regulation of cyclin-dependent protein serine/threonine kinase activity","2/9","25/23174",4.00367173321263e-05,0.000679857332091774,0.000225475394925895,"Ccnd1/Ccnd2",2,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","up"
"GO:0044843","GO:0044843","cell cycle G1/S phase transition","3/9","185/23174",4.05873940808846e-05,0.000679857332091774,0.000225475394925895,"Ccnd1/Ccnd2/Adamts1",3,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","up"
"GO:00224082","GO:0022408","negative regulation of cell-cell adhesion","3/9","186/23174",4.12447181531529e-05,0.000679857332091774,0.000225475394925895,"Cd74/H2-Aa/H2-Ab1",3,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","up"
"GO:00508703","GO:0050870","positive regulation of T cell activation","3/9","187/23174",4.19090136220956e-05,0.000679857332091774,0.000225475394925895,"Cd74/H2-Aa/H2-Ab1",3,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","up"
"GO:19040311","GO:1904031","positive regulation of cyclin-dependent protein kinase activity","2/9","28/23174",5.04157862495017e-05,0.000781308022460039,0.00025912162244529,"Ccnd1/Ccnd2",2,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","up"
"GO:00508663","GO:0050866","negative regulation of cell activation","3/9","203/23174",5.35142481137013e-05,0.000781308022460039,0.00025912162244529,"Cd74/H2-Aa/H2-Ab1",3,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","up"
"GO:19030393","GO:1903039","positive regulation of leukocyte cell-cell adhesion","3/9","203/23174",5.35142481137013e-05,0.000781308022460039,0.00025912162244529,"Cd74/H2-Aa/H2-Ab1",3,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","up"
"GO:00506703","GO:0050670","regulation of lymphocyte proliferation","3/9","225/23174",7.2660303611397e-05,0.00102101763496073,0.000338621566028793,"Cd74/H2-Aa/H2-Ab1",3,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","up"
"GO:00329443","GO:0032944","regulation of mononuclear cell proliferation","3/9","227/23174",7.45948957048936e-05,0.00102101763496073,0.000338621566028793,"Cd74/H2-Aa/H2-Ab1",3,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","up"
"GO:00706633","GO:0070663","regulation of leukocyte proliferation","3/9","238/23174",8.58414720243061e-05,0.00113935044686806,0.000377866766805558,"Cd74/H2-Aa/H2-Ab1",3,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","up"
"GO:00224093","GO:0022409","positive regulation of cell-cell adhesion","3/9","242/23174",9.01912435177653e-05,0.00116187543119945,0.000385337201407171,"Cd74/H2-Aa/H2-Ab1",3,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","up"
"GO:0090068","GO:0090068","positive regulation of cell cycle process","3/9","248/23174",9.69830242435309e-05,0.00121367327481904,0.000402516010394203,"Ccnd1/Ccnd2/Adamts1",3,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","up"
"GO:1901990","GO:1901990","regulation of mitotic cell cycle phase transition","3/9","258/23174",0.000109032689764617,0.00132656439213618,0.000439956467471263,"Ccnd1/Ccnd2/Adamts1",3,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","up"
"GO:00719021","GO:0071902","positive regulation of protein serine/threonine kinase activity","3/9","279/23174",0.000137439385384435,0.00162698515671304,0.000539591328109586,"Ccnd1/Cd74/Ccnd2",3,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","up"
"GO:00071626","GO:0007162","negative regulation of cell adhesion","3/9","283/23174",0.000143345768342387,0.00165224859299909,0.000547969973164803,"Cd74/H2-Aa/H2-Ab1",3,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","up"
"GO:19030374","GO:1903037","regulation of leukocyte cell-cell adhesion","3/9","287/23174",0.000149415740297268,0.00167001422559711,0.000553861963788515,"Cd74/H2-Aa/H2-Ab1",3,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","up"
"GO:1901987","GO:1901987","regulation of cell cycle phase transition","3/9","289/23174",0.000152512714666403,0.00167001422559711,0.000553861963788515,"Ccnd1/Ccnd2/Adamts1",3,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","up"
"GO:00508634","GO:0050863","regulation of T cell activation","3/9","304/23174",0.000177085793427879,0.00189179457369295,0.000627415648088505,"Cd74/H2-Aa/H2-Ab1",3,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","up"
"GO:00466513","GO:0046651","lymphocyte proliferation","3/9","307/23174",0.000182291117566968,0.00189273269050171,0.000627726775508858,"Cd74/H2-Aa/H2-Ab1",3,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","up"
"GO:00329433","GO:0032943","mononuclear cell proliferation","3/9","309/23174",0.000185816223040122,0.00189273269050171,0.000627726775508858,"Cd74/H2-Aa/H2-Ab1",3,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","up"
"GO:00071594","GO:0007159","leukocyte cell-cell adhesion","3/9","319/23174",0.000204109851503401,0.00203182079451113,0.000673855490609315,"Cd74/H2-Aa/H2-Ab1",3,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","up"
"GO:00706613","GO:0070661","leukocyte proliferation","3/9","329/23174",0.000223539903654555,0.002175788395571,0.000721602496007686,"Cd74/H2-Aa/H2-Ab1",3,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","up"
"GO:0045787","GO:0045787","positive regulation of cell cycle","3/9","347/23174",0.000261476686042137,0.00248971279318382,0.000825715850659379,"Ccnd1/Ccnd2/Adamts1",3,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","up"
"GO:0044772","GO:0044772","mitotic cell cycle phase transition","3/9","355/23174",0.000279598452781894,0.00260561962379723,0.000864156472203839,"Ccnd1/Ccnd2/Adamts1",3,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","up"
"GO:00421301","GO:0042130","negative regulation of T cell proliferation","2/9","70/23174",0.000319386694952009,0.00291440359143708,0.000966564997881079,"H2-Aa/H2-Ab1",2,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","up"
"GO:00000791","GO:0000079","regulation of cyclin-dependent protein serine/threonine kinase activity","2/9","71/23174",0.000328578061891906,0.00293708553282969,0.000974087487456134,"Ccnd1/Ccnd2",2,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","up"
"GO:19040291","GO:1904029","regulation of cyclin-dependent protein kinase activity","2/9","75/23174",0.00036662754712583,0.00310237023404432,0.00102890433140619,"Ccnd1/Ccnd2",2,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","up"
"GO:0044770","GO:0044770","cell cycle phase transition","3/9","393/23174",0.000376836448157095,0.00310237023404432,0.00102890433140619,"Ccnd1/Ccnd2/Adamts1",3,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","up"
"GO:00224074","GO:0022407","regulation of cell-cell adhesion","3/9","394/23174",0.000379653411547454,0.00310237023404432,0.00102890433140619,"Cd74/H2-Aa/H2-Ab1",3,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","up"
"GO:00512512","GO:0051251","positive regulation of lymphocyte activation","3/9","394/23174",0.000379653411547454,0.00310237023404432,0.00102890433140619,"Cd74/H2-Aa/H2-Ab1",3,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","up"
"GO:00300984","GO:0030098","lymphocyte differentiation","3/9","395/23174",0.000382484001457518,0.00310237023404432,0.00102890433140619,"Cd74/H2-Aa/H2-Ab1",3,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","up"
"GO:00457854","GO:0045785","positive regulation of cell adhesion","3/9","410/23174",0.000426597788206853,0.00339726965881093,0.00112670803392432,"Cd74/H2-Aa/H2-Ab1",3,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","up"
"GO:00329452","GO:0032945","negative regulation of mononuclear cell proliferation","2/9","84/23174",0.000459728901443217,0.00353265366372156,0.00117160828068631,"H2-Aa/H2-Ab1",2,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","up"
"GO:00506722","GO:0050672","negative regulation of lymphocyte proliferation","2/9","84/23174",0.000459728901443217,0.00353265366372156,0.00117160828068631,"H2-Aa/H2-Ab1",2,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","up"
"GO:00719001","GO:0071900","regulation of protein serine/threonine kinase activity","3/9","425/23174",0.000473881641534506,0.00357862343089851,0.00118685420202835,"Ccnd1/Cd74/Ccnd2",3,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","up"
"GO:00706642","GO:0070664","negative regulation of leukocyte proliferation","2/9","88/23174",0.000504424598405784,0.00374471142545311,0.00124193745905438,"H2-Aa/H2-Ab1",2,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","up"
"GO:00458601","GO:0045860","positive regulation of protein kinase activity","3/9","437/23174",0.000514055946685158,0.00375260841080166,0.00124455650250091,"Ccnd1/Cd74/Ccnd2",3,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","up"
"GO:00026962","GO:0002696","positive regulation of leukocyte activation","3/9","448/23174",0.000552760464282868,0.0039690013664901,0.00131632345247689,"Cd74/H2-Aa/H2-Ab1",3,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","up"
"GO:00455824","GO:0045582","positive regulation of T cell differentiation","2/9","95/23174",0.000587534128346952,0.00415064432606395,0.00137656552991306,"Cd74/H2-Aa",2,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","up"
"GO:00508672","GO:0050867","positive regulation of cell activation","3/9","463/23174",0.000608503244171377,0.0042305463642391,0.00140306512440518,"Cd74/H2-Aa/H2-Ab1",3,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","up"
"GO:00026834","GO:0002683","negative regulation of immune system process","3/9","470/23174",0.00063571026016003,0.0043506420929702,0.00144289499838954,"Cd74/H2-Aa/H2-Ab1",3,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","up"
"GO:00336741","GO:0033674","positive regulation of kinase activity","3/9","475/23174",0.000655616309323195,0.00441784528436245,0.00146518300707046,"Ccnd1/Cd74/Ccnd2",3,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","up"
"GO:00421104","GO:0042110","T cell activation","3/9","491/23174",0.000722003912745037,0.00474799077194337,0.00157467610316795,"Cd74/H2-Aa/H2-Ab1",3,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","up"
"GO:0007346","GO:0007346","regulation of mitotic cell cycle","3/9","492/23174",0.000726290825845218,0.00474799077194337,0.00157467610316795,"Ccnd1/Ccnd2/Adamts1",3,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","up"
"GO:00456214","GO:0045621","positive regulation of lymphocyte differentiation","2/9","108/23174",0.000758317776879814,0.00488445862166703,0.00161993580819527,"Cd74/H2-Aa",2,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","up"
"GO:00713461","GO:0071346","cellular response to interferon-gamma","2/9","115/23174",0.000859080019954214,0.00545329056144849,0.00180858951569308,"Myo18a/H2-Ab1",2,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","up"
"GO:00028214","GO:0002821","positive regulation of adaptive immune response","2/9","147/23174",0.00139733158743166,0.00874330336135809,0.00289972570023412,"Cd74/H2-Ab1",2,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","up"
"GO:00455803","GO:0045580","regulation of T cell differentiation","2/9","150/23174",0.0014542669301183,0.00897139317453262,0.00297537192522351,"Cd74/H2-Aa",2,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","up"
"GO:0042274","GO:0042274","ribosomal small subunit biogenesis","3/4","65/23174",8.40765071644836e-08,2.01783617194761e-06,NA,"Rps21/Rps28/Rps27",3,"Adrenal","Adrenal_Fibroblast","Fibroblast","up"
"GO:0002181","GO:0002181","cytoplasmic translation","3/4","92/23174",2.41508285233548e-07,2.89809942280258e-06,NA,"Rps21/Rps29/Rps28",3,"Adrenal","Adrenal_Fibroblast","Fibroblast","up"
"GO:0000028","GO:0000028","ribosomal small subunit assembly","2/4","21/23174",4.68751156914207e-06,3.75000925531366e-05,NA,"Rps28/Rps27",2,"Adrenal","Adrenal_Fibroblast","Fibroblast","up"
"GO:0042254","GO:0042254","ribosome biogenesis","3/4","283/23174",7.14333622873949e-06,4.28600173724369e-05,NA,"Rps21/Rps28/Rps27",3,"Adrenal","Adrenal_Fibroblast","Fibroblast","up"
"GO:0030490","GO:0030490","maturation of SSU-rRNA","2/4","42/23174",1.91955707183952e-05,9.21387394482968e-05,NA,"Rps21/Rps28",2,"Adrenal","Adrenal_Fibroblast","Fibroblast","up"
"GO:0022613","GO:0022613","ribonucleoprotein complex biogenesis","3/4","427/23174",2.4509703292444e-05,9.80388131697761e-05,NA,"Rps21/Rps28/Rps27",3,"Adrenal","Adrenal_Fibroblast","Fibroblast","up"
"GO:0042255","GO:0042255","ribosome assembly","2/4","71/23174",5.53093512779749e-05,0.000189632061524485,NA,"Rps28/Rps27",2,"Adrenal","Adrenal_Fibroblast","Fibroblast","up"
"GO:0006364","GO:0006364","rRNA processing","2/4","187/23174",0.000384493135730309,0.00115347940719093,NA,"Rps21/Rps28",2,"Adrenal","Adrenal_Fibroblast","Fibroblast","up"
"GO:0016072","GO:0016072","rRNA metabolic process","2/4","218/23174",0.000522001379408547,0.00129900673245464,NA,"Rps21/Rps28",2,"Adrenal","Adrenal_Fibroblast","Fibroblast","up"
"GO:0022618","GO:0022618","ribonucleoprotein complex assembly","2/4","222/23174",0.000541252805189435,0.00129900673245464,NA,"Rps28/Rps27",2,"Adrenal","Adrenal_Fibroblast","Fibroblast","up"
"GO:0071826","GO:0071826","ribonucleoprotein complex subunit organization","2/4","235/23174",0.000606194372704467,0.00132260590408247,NA,"Rps28/Rps27",2,"Adrenal","Adrenal_Fibroblast","Fibroblast","up"
"GO:0034470","GO:0034470","ncRNA processing","2/4","337/23174",0.00124088074511722,0.00248176149023445,NA,"Rps21/Rps28",2,"Adrenal","Adrenal_Fibroblast","Fibroblast","up"
"GO:0000478","GO:0000478","endonucleolytic cleavage involved in rRNA processing","1/4","10/23174",0.00172506698805375,0.00295725769380642,NA,"Rps21",1,"Adrenal","Adrenal_Fibroblast","Fibroblast","up"
"GO:0000479","GO:0000479","endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","1/4","10/23174",0.00172506698805375,0.00295725769380642,NA,"Rps21",1,"Adrenal","Adrenal_Fibroblast","Fibroblast","up"
"GO:0034660","GO:0034660","ncRNA metabolic process","2/4","458/23174",0.00227765740259962,0.00364425184415939,NA,"Rps21/Rps28",2,"Adrenal","Adrenal_Fibroblast","Fibroblast","up"
"GO:0090502","GO:0090502","RNA phosphodiester bond hydrolysis, endonucleolytic","1/4","17/23174",0.00293128521613317,0.00439692782419976,NA,"Rps21",1,"Adrenal","Adrenal_Fibroblast","Fibroblast","up"
"GO:0000466","GO:0000466","maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","1/4","21/23174",0.00362006180136132,0.00482674906848176,NA,"Rps21",1,"Adrenal","Adrenal_Fibroblast","Fibroblast","up"
"GO:0000469","GO:0000469","cleavage involved in rRNA processing","1/4","21/23174",0.00362006180136132,0.00482674906848176,NA,"Rps21",1,"Adrenal","Adrenal_Fibroblast","Fibroblast","up"
"GO:0000460","GO:0000460","maturation of 5.8S rRNA","1/4","26/23174",0.00448053063200349,0.00565961764042546,NA,"Rps21",1,"Adrenal","Adrenal_Fibroblast","Fibroblast","up"
"GO:0000462","GO:0000462","maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","1/4","31/23174",0.00534044201978634,0.00640853042374361,NA,"Rps21",1,"Adrenal","Adrenal_Fibroblast","Fibroblast","up"
"GO:0043628","GO:0043628","ncRNA 3'-end processing","1/4","37/23174",0.00637160019960181,0.00728182879954493,NA,"Rps21",1,"Adrenal","Adrenal_Fibroblast","Fibroblast","up"
"GO:00712221","GO:0071222","cellular response to lipopolysaccharide","7/28","281/23174",3.4059410592111e-08,2.99262139312702e-05,1.35998620115972e-05,"Il1b/Tnfaip3/Cxcl2/Cebpb/Pde4b/Tnf/Tnip3",7,"Adrenal","Adrenal_Macrophage","Macrophage","up"
"GO:00712191","GO:0071219","cellular response to molecule of bacterial origin","7/28","289/23174",4.12775364569244e-08,2.99262139312702e-05,1.35998620115972e-05,"Il1b/Tnfaip3/Cxcl2/Cebpb/Pde4b/Tnf/Tnip3",7,"Adrenal","Adrenal_Macrophage","Macrophage","up"
"GO:00712161","GO:0071216","cellular response to biotic stimulus","7/28","311/23174",6.81363592669431e-08,3.29325736456891e-05,1.49660915442478e-05,"Il1b/Tnfaip3/Cxcl2/Cebpb/Pde4b/Tnf/Tnip3",7,"Adrenal","Adrenal_Macrophage","Macrophage","up"
"GO:00324961","GO:0032496","response to lipopolysaccharide","7/28","358/23174",1.77340048723855e-07,6.42857676623973e-05,2.92144396055613e-05,"Il1b/Tnfaip3/Cxcl2/Cebpb/Pde4b/Tnf/Tnip3",7,"Adrenal","Adrenal_Macrophage","Macrophage","up"
"GO:00022371","GO:0002237","response to molecule of bacterial origin","7/28","376/23174",2.47124069740437e-07,7.16659802247268e-05,3.25683510857924e-05,"Il1b/Tnfaip3/Cxcl2/Cebpb/Pde4b/Tnf/Tnip3",7,"Adrenal","Adrenal_Macrophage","Macrophage","up"
"GO:00224075","GO:0022407","regulation of cell-cell adhesion","7/28","394/23174",3.38791083845945e-07,8.18745119294367e-05,3.72075821908003e-05,"Il1b/Tnfaip3/Tnfsf9/Pik3r1/Cebpb/Tnf/Sdc4",7,"Adrenal","Adrenal_Macrophage","Macrophage","up"
