"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","tissue","tissue_cell_type","cell_type","change"
"GO:00169994","GO:0016999","antibiotic metabolic process","9/147","133/23174",1.81391058406845e-07,0.000335445884005471,0.000287448998724604,"Idh1/Hao2/Akr1b8/Esd/Mdh2/Gpx3/Sdhb/Prdx2/Prdx1",9,"Adrenal","Adrenal_Cortex_3","Cortex_3","down"
"GO:00069791","GO:0006979","response to oxidative stress","14/147","401/23174",2.85017408266229e-07,0.000335445884005471,0.000287448998724604,"Aldh1a1/Cyp11a1/Idh1/Hmox1/Mapk13/Hspb1/Gpx3/Prdx2/Txn1/Prdx1/Psmb5/Ndufs2/Gpx4/Jun",14,"Adrenal","Adrenal_Cortex_3","Cortex_3","down"
"GO:0042180","GO:0042180","cellular ketone metabolic process","10/147","193/23174",4.49564049872804e-07,0.000335445884005471,0.000287448998724604,"Srd5a2/Cyp11a1/Akr1b8/Acadvl/Plin5/Cyp11b1/Comt/Star/Dbi/Acsl4",10,"Adrenal","Adrenal_Cortex_3","Cortex_3","down"
"GO:0046496","GO:0046496","nicotinamide nucleotide metabolic process","9/147","154/23174",6.30127535750345e-07,0.000335445884005471,0.000287448998724604,"Me1/Idh1/Taldo1/Nampt/Mdh2/Gapdh/Fdx1/Tpi1/Pkm",9,"Adrenal","Adrenal_Cortex_3","Cortex_3","down"
"GO:0019362","GO:0019362","pyridine nucleotide metabolic process","9/147","156/23174",7.0235737857092e-07,0.000335445884005471,0.000287448998724604,"Me1/Idh1/Taldo1/Nampt/Mdh2/Gapdh/Fdx1/Tpi1/Pkm",9,"Adrenal","Adrenal_Cortex_3","Cortex_3","down"
"GO:0072524","GO:0072524","pyridine-containing compound metabolic process","9/147","161/23174",9.150778051268e-07,0.000346603109912333,0.000297009805902132,"Me1/Idh1/Taldo1/Nampt/Mdh2/Gapdh/Fdx1/Tpi1/Pkm",9,"Adrenal","Adrenal_Cortex_3","Cortex_3","down"
"GO:0042445","GO:0042445","hormone metabolic process","10/147","211/23174",1.01600576607468e-06,0.000346603109912333,0.000297009805902132,"Aldh1a1/Srd5a2/Cyp11a1/Pebp1/Hsd3b1/Cyp11b1/Comt/Star/Fdx1/Cpe",10,"Adrenal","Adrenal_Cortex_3","Cortex_3","down"
"GO:0006733","GO:0006733","oxidoreduction coenzyme metabolic process","9/147","172/23174",1.58711516666759e-06,0.000473753877250276,0.000405967353158131,"Me1/Idh1/Taldo1/Nampt/Mdh2/Gapdh/Fdx1/Tpi1/Pkm",9,"Adrenal","Adrenal_Cortex_3","Cortex_3","down"
"GO:1901615","GO:1901615","organic hydroxy compound metabolic process","14/147","471/23174",1.92250704883431e-06,0.000510105203624037,0.000437117392156012,"Aldh1a1/Srd5a2/Maoa/Cyp11a1/Hao2/Akr1b8/Acadvl/Nudt4/Ddt/Cyp11b1/Comt/Star/Fdx1/Tpi1",14,"Adrenal","Adrenal_Cortex_3","Cortex_3","down"
"GO:0046394","GO:0046394","carboxylic acid biosynthetic process","12/147","358/23174",3.18257858829019e-06,0.000693574575828949,0.000594335262016873,"Aldh1a1/Acsbg1/Mgst2/Fads6/Abhd2/Acadvl/Glul/Fads1/Star/Gapdh/Tpi1/Pkm",12,"Adrenal","Adrenal_Cortex_3","Cortex_3","down"
"GO:0016053","GO:0016053","organic acid biosynthetic process","12/147","359/23174",3.27490619043729e-06,0.000693574575828949,0.000594335262016873,"Aldh1a1/Acsbg1/Mgst2/Fads6/Abhd2/Acadvl/Glul/Fads1/Star/Gapdh/Tpi1/Pkm",12,"Adrenal","Adrenal_Cortex_3","Cortex_3","down"
"GO:0034754","GO:0034754","cellular hormone metabolic process","7/147","100/23174",3.50191288675935e-06,0.000693574575828949,0.000594335262016873,"Aldh1a1/Srd5a2/Cyp11a1/Hsd3b1/Cyp11b1/Comt/Star",7,"Adrenal","Adrenal_Cortex_3","Cortex_3","down"
"GO:0016042","GO:0016042","lipid catabolic process","11/147","302/23174",3.77574099069361e-06,0.000693574575828949,0.000594335262016873,"Srd5a2/Adora1/Idh1/Mgst2/Akr1b8/Abhd2/Acadvl/Plin5/Acaa2/Hadhb/Dbi",11,"Adrenal","Adrenal_Cortex_3","Cortex_3","down"
"GO:0044242","GO:0044242","cellular lipid catabolic process","9/147","196/23174",4.64308861616076e-06,0.000770447198412314,0.000660208654550621,"Idh1/Mgst2/Akr1b8/Abhd2/Acadvl/Plin5/Acaa2/Hadhb/Dbi",9,"Adrenal","Adrenal_Cortex_3","Cortex_3","down"
"GO:00066311","GO:0006631","fatty acid metabolic process","12/147","373/23174",4.83949245233865e-06,0.000770447198412314,0.000660208654550621,"Acsbg1/Fads6/Hao2/Abhd2/Acadvl/Fads1/Plin5/Acaa2/Hadhb/Ech1/Dbi/Acsl4",12,"Adrenal","Adrenal_Cortex_3","Cortex_3","down"
"GO:0019693","GO:0019693","ribose phosphate metabolic process","13/147","444/23174",5.35368589296756e-06,0.000799037619525408,0.000684708248416378,"Nudt4/Taldo1/Uqcc2/Acaa2/Tspo/Gapdh/Uqcr10/Tpi1/Pkm/Ndufs2/Acsl4/Ndufb9/Hint1",13,"Adrenal","Adrenal_Cortex_3","Cortex_3","down"
"GO:0072330","GO:0072330","monocarboxylic acid biosynthetic process","10/147","260/23174",6.5658985606677e-06,0.000922315633110263,0.000790347170398639,"Aldh1a1/Acsbg1/Fads6/Abhd2/Acadvl/Fads1/Star/Gapdh/Tpi1/Pkm",10,"Adrenal","Adrenal_Cortex_3","Cortex_3","down"
"GO:0006732","GO:0006732","coenzyme metabolic process","11/147","326/23174",7.79979950136407e-06,0.0010347734005143,0.000886714048576126,"Me1/Idh1/Taldo1/Nampt/Acaa2/Mdh2/Gapdh/Fdx1/Tpi1/Pkm/Acsl4",11,"Adrenal","Adrenal_Cortex_3","Cortex_3","down"
"GO:00170016","GO:0017001","antibiotic catabolic process","5/147","49/23174",1.46094175516532e-05,0.00177020296745619,0.00151691552884371,"Akr1b8/Esd/Gpx3/Prdx2/Prdx1",5,"Adrenal","Adrenal_Cortex_3","Cortex_3","down"
"GO:0009150","GO:0009150","purine ribonucleotide metabolic process","12/147","417/23174",1.4825820497958e-05,0.00177020296745619,0.00151691552884371,"Nudt4/Uqcc2/Acaa2/Tspo/Gapdh/Uqcr10/Tpi1/Pkm/Ndufs2/Acsl4/Ndufb9/Hint1",12,"Adrenal","Adrenal_Cortex_3","Cortex_3","down"
"GO:0008202","GO:0008202","steroid metabolic process","10/147","293/23174",1.85299065230741e-05,0.00203387977574632,0.00174286444681779,"Srd5a2/Cyp11a1/Hsd3b1/Acadvl/Akr1cl/Cyp11b1/Tspo/Comt/Star/Fdx1",10,"Adrenal","Adrenal_Cortex_3","Cortex_3","down"
"GO:0009259","GO:0009259","ribonucleotide metabolic process","12/147","427/23174",1.87375858737098e-05,0.00203387977574632,0.00174286444681779,"Nudt4/Uqcc2/Acaa2/Tspo/Gapdh/Uqcr10/Tpi1/Pkm/Ndufs2/Acsl4/Ndufb9/Hint1",12,"Adrenal","Adrenal_Cortex_3","Cortex_3","down"
"GO:0009062","GO:0009062","fatty acid catabolic process","6/147","91/23174",2.51581603804909e-05,0.0025586546824721,0.00219255254462037,"Abhd2/Acadvl/Plin5/Acaa2/Hadhb/Dbi",6,"Adrenal","Adrenal_Cortex_3","Cortex_3","down"
"GO:0006163","GO:0006163","purine nucleotide metabolic process","12/147","441/23174",2.57151224369056e-05,0.0025586546824721,0.00219255254462037,"Nudt4/Uqcc2/Acaa2/Tspo/Gapdh/Uqcr10/Tpi1/Pkm/Ndufs2/Acsl4/Ndufb9/Hint1",12,"Adrenal","Adrenal_Cortex_3","Cortex_3","down"
"GO:0044282","GO:0044282","small molecule catabolic process","10/147","308/23174",2.83808344826053e-05,0.00271093730977846,0.00232304598880777,"Sdsl/Akr1b8/Abhd2/Acadvl/Plin5/Acaa2/Esd/Hadhb/Tpi1/Dbi",10,"Adrenal","Adrenal_Cortex_3","Cortex_3","down"
"GO:00067492","GO:0006749","glutathione metabolic process","5/147","59/23174",3.64517361597766e-05,0.00334795176729025,0.00286891397144153,"Idh1/Mgst2/Gpx3/Gstm1/Gpx4",5,"Adrenal","Adrenal_Cortex_3","Cortex_3","down"
"GO:0019395","GO:0019395","fatty acid oxidation","6/147","98/23174",3.83103489061547e-05,0.00338833752547768,0.00290352118025594,"Hao2/Acadvl/Plin5/Acaa2/Hadhb/Dbi",6,"Adrenal","Adrenal_Cortex_3","Cortex_3","down"
"GO:0034440","GO:0034440","lipid oxidation","6/147","100/23174",4.29368543031169e-05,0.00366190028842297,0.00313794153252854,"Hao2/Acadvl/Plin5/Acaa2/Hadhb/Dbi",6,"Adrenal","Adrenal_Cortex_3","Cortex_3","down"
"GO:0009167","GO:0009167","purine ribonucleoside monophosphate metabolic process","9/147","267/23174",5.39375548085819e-05,0.00441894167652675,0.00378666253159129,"Nudt4/Uqcc2/Tspo/Gapdh/Uqcr10/Tpi1/Pkm/Ndufs2/Ndufb9",9,"Adrenal","Adrenal_Cortex_3","Cortex_3","down"
"GO:0009126","GO:0009126","purine nucleoside monophosphate metabolic process","9/147","268/23174",5.55143426699341e-05,0.00441894167652675,0.00378666253159129,"Nudt4/Uqcc2/Tspo/Gapdh/Uqcr10/Tpi1/Pkm/Ndufs2/Ndufb9",9,"Adrenal","Adrenal_Cortex_3","Cortex_3","down"
"GO:0009161","GO:0009161","ribonucleoside monophosphate metabolic process","9/147","271/23174",6.04801106065457e-05,0.00445197576479377,0.00381496997564978,"Nudt4/Uqcc2/Tspo/Gapdh/Uqcr10/Tpi1/Pkm/Ndufs2/Ndufb9",9,"Adrenal","Adrenal_Cortex_3","Cortex_3","down"
"GO:0006739","GO:0006739","NADP metabolic process","4/147","34/23174",6.21550806081458e-05,0.00445197576479377,0.00381496997564978,"Me1/Idh1/Taldo1/Fdx1",4,"Adrenal","Adrenal_Cortex_3","Cortex_3","down"
"GO:0072521","GO:0072521","purine-containing compound metabolic process","12/147","484/23174",6.31170389736838e-05,0.00445197576479377,0.00381496997564978,"Nudt4/Uqcc2/Acaa2/Tspo/Gapdh/Uqcr10/Tpi1/Pkm/Ndufs2/Acsl4/Ndufb9/Hint1",12,"Adrenal","Adrenal_Cortex_3","Cortex_3","down"
"GO:0006694","GO:0006694","steroid biosynthetic process","7/147","156/23174",6.33865896159917e-05,0.00445197576479377,0.00381496997564978,"Srd5a2/Cyp11a1/Hsd3b1/Cyp11b1/Tspo/Star/Fdx1",7,"Adrenal","Adrenal_Cortex_3","Cortex_3","down"
"GO:0006635","GO:0006635","fatty acid beta-oxidation","5/147","67/23174",6.75138071391037e-05,0.00450689315358803,0.00386202957355864,"Acadvl/Plin5/Acaa2/Hadhb/Dbi",5,"Adrenal","Adrenal_Cortex_3","Cortex_3","down"
"GO:0046322","GO:0046322","negative regulation of fatty acid oxidation","3/147","13/23174",6.82642254719614e-05,0.00450689315358803,0.00386202957355864,"Acadvl/Plin5/Dbi",3,"Adrenal","Adrenal_Cortex_3","Cortex_3","down"
"GO:1990748","GO:1990748","cellular detoxification","4/147","35/23174",6.98304215589435e-05,0.00450689315358803,0.00386202957355864,"Akr1b8/Esd/Prdx2/Prdx1",4,"Adrenal","Adrenal_Cortex_3","Cortex_3","down"
"GO:0072329","GO:0072329","monocarboxylic acid catabolic process","6/147","110/23174",7.32460782615289e-05,0.0046029377602245,0.00394433174904189,"Abhd2/Acadvl/Plin5/Acaa2/Hadhb/Dbi",6,"Adrenal","Adrenal_Cortex_3","Cortex_3","down"
"GO:0009123","GO:0009123","nucleoside monophosphate metabolic process","9/147","280/23174",7.76819633695538e-05,0.00475652637247422,0.00407594431283165,"Nudt4/Uqcc2/Tspo/Gapdh/Uqcr10/Tpi1/Pkm/Ndufs2/Ndufb9",9,"Adrenal","Adrenal_Cortex_3","Cortex_3","down"
"GO:0006081","GO:0006081","cellular aldehyde metabolic process","5/147","70/23174",8.33281896968316e-05,0.00497469292490085,0.00426289475712212,"Idh1/Taldo1/Cyp11b1/Esd/Tpi1",5,"Adrenal","Adrenal_Cortex_3","Cortex_3","down"
"GO:0090151","GO:0090151","establishment of protein localization to mitochondrial membrane","3/147","14/23174",8.64779173000323e-05,0.0050368113783531,0.0043161250637038,"Timm13/Ndufa13/Hsp90aa1",3,"Adrenal","Adrenal_Cortex_3","Cortex_3","down"
"GO:0097237","GO:0097237","cellular response to toxic substance","7/147","169/23174",0.000104777825268212,0.00593490873204192,0.00508571919910495,"Hmox1/Akr1b8/Mapk13/Esd/Prdx2/Txn1/Prdx1",7,"Adrenal","Adrenal_Cortex_3","Cortex_3","down"
"GO:0009895","GO:0009895","negative regulation of catabolic process","9/147","292/23174",0.000106868122059381,0.00593490873204192,0.00508571919910495,"Adora1/Timp2/Hmox1/Laptm4b/Plin5/Nampt/Tspo/Anxa2/Dbi",9,"Adrenal","Adrenal_Cortex_3","Cortex_3","down"
"GO:0042446","GO:0042446","hormone biosynthetic process","5/147","75/23174",0.00011584872149962,0.00628742606684299,0.00538779699988661,"Srd5a2/Cyp11a1/Cyp11b1/Star/Fdx1",5,"Adrenal","Adrenal_Cortex_3","Cortex_3","down"
"GO:0006091","GO:0006091","generation of precursor metabolites and energy","10/147","372/23174",0.000136418472059559,0.00723927358396057,0.00620345051891887,"Idh1/Uqcc2/Mdh2/Gapdh/Sdhb/Uqcr10/Tpi1/Pkm/Ndufs2/Ndufb9",10,"Adrenal","Adrenal_Cortex_3","Cortex_3","down"
"GO:0010565","GO:0010565","regulation of cellular ketone metabolic process","6/147","125/23174",0.000148406318613128,0.00770422367061194,0.00660187376164578,"Acadvl/Plin5/Comt/Star/Dbi/Acsl4",6,"Adrenal","Adrenal_Cortex_3","Cortex_3","down"
"GO:0046034","GO:0046034","ATP metabolic process","8/147","242/23174",0.000161361075080953,0.0081985158998578,0.00702544076052347,"Uqcc2/Tspo/Gapdh/Uqcr10/Tpi1/Pkm/Ndufs2/Ndufb9",8,"Adrenal","Adrenal_Cortex_3","Cortex_3","down"
"GO:0031330","GO:0031330","negative regulation of cellular catabolic process","8/147","245/23174",0.00017551972122548,0.00873210613096762,0.00748268285224414,"Timp2/Hmox1/Laptm4b/Plin5/Nampt/Tspo/Anxa2/Dbi",8,"Adrenal","Adrenal_Cortex_3","Cortex_3","down"
"GO:0061077","GO:0061077","chaperone-mediated protein folding","3/13","52/23174",2.99965609526074e-06,0.00139484008429625,0.000716759930130725,"Hspb1/Hspa1b/Hspa1a",3,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","down"
"GO:0006986","GO:0006986","response to unfolded protein","3/13","104/23174",2.43041663175687e-05,0.00338239280931961,0.00173809432420046,"Hspb1/Hspa1b/Hspa1a",3,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","down"
"GO:0035966","GO:0035966","response to topologically incorrect protein","3/13","127/23174",4.41627336571759e-05,0.00338239280931961,0.00173809432420046,"Hspb1/Hspa1b/Hspa1a",3,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","down"
"GO:0034643","GO:0034643","establishment of mitochondrion localization, microtubule-mediated","2/13","19/23174",4.94083875973242e-05,0.00338239280931961,0.00173809432420046,"Ubb/Mgarp",2,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","down"
"GO:0047497","GO:0047497","mitochondrion transport along microtubule","2/13","19/23174",4.94083875973242e-05,0.00338239280931961,0.00173809432420046,"Ubb/Mgarp",2,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","down"
"GO:0000280","GO:0000280","nuclear division","4/13","403/23174",5.68916523038672e-05,0.00338239280931961,0.00173809432420046,"Ubb/Cyp26b1/Hspa1b/Hspa1a",4,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","down"
"GO:1901673","GO:1901673","regulation of mitotic spindle assembly","2/13","21/23174",6.06385728274956e-05,0.00338239280931961,0.00173809432420046,"Hspa1b/Hspa1a",2,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","down"
"GO:0051654","GO:0051654","establishment of mitochondrion localization","2/13","22/23174",6.6681323446223e-05,0.00338239280931961,0.00173809432420046,"Ubb/Mgarp",2,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","down"
"GO:0006457","GO:0006457","protein folding","3/13","152/23174",7.53984615744354e-05,0.00338239280931961,0.00173809432420046,"Hspb1/Hspa1b/Hspa1a",3,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","down"
"GO:0010970","GO:0010970","transport along microtubule","3/13","159/23174",8.61823798539302e-05,0.00338239280931961,0.00173809432420046,"Ubb/Hspb1/Mgarp",3,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","down"
"GO:0099111","GO:0099111","microtubule-based transport","3/13","159/23174",8.61823798539302e-05,0.00338239280931961,0.00173809432420046,"Ubb/Hspb1/Mgarp",3,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","down"
"GO:0048285","GO:0048285","organelle fission","4/13","450/23174",8.72875563695384e-05,0.00338239280931961,0.00173809432420046,"Ubb/Cyp26b1/Hspa1b/Hspa1a",4,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","down"
"GO:0030705","GO:0030705","cytoskeleton-dependent intracellular transport","3/13","171/23174",0.000106931521641397,0.00342598920832223,0.00176049700122048,"Ubb/Hspb1/Mgarp",3,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","down"
"GO:0090169","GO:0090169","regulation of spindle assembly","2/13","28/23174",0.00010890789854902,0.00342598920832223,0.00176049700122048,"Hspa1b/Hspa1a",2,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","down"
"GO:00611361","GO:0061136","regulation of proteasomal protein catabolic process","3/13","176/23174",0.000116458041078093,0.00342598920832223,0.00176049700122048,"Ubb/Hspa1b/Hspa1a",3,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","down"
"GO:0042026","GO:0042026","protein refolding","2/13","30/23174",0.00012525121836877,0.00342598920832223,0.00176049700122048,"Hspa1b/Hspa1a",2,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","down"
"GO:0051085","GO:0051085","chaperone cofactor-dependent protein refolding","2/13","30/23174",0.00012525121836877,0.00342598920832223,0.00176049700122048,"Hspa1b/Hspa1a",2,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","down"
"GO:0051084","GO:0051084","'de novo' posttranslational protein folding","2/13","35/23174",0.000171049770319988,0.00431038276019509,0.00221495616652922,"Hspa1b/Hspa1a",2,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","down"
"GO:0006458","GO:0006458","'de novo' protein folding","2/13","36/23174",0.000181054218274604,0.00431038276019509,0.00221495616652922,"Hspa1b/Hspa1a",2,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","down"
"GO:1903050","GO:1903050","regulation of proteolysis involved in cellular protein catabolic process","3/13","206/23174",0.000185392806890111,0.00431038276019509,0.00221495616652922,"Ubb/Hspa1b/Hspa1a",3,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","down"
"GO:0060236","GO:0060236","regulation of mitotic spindle organization","2/13","38/23174",0.000201905692414041,0.00447076890345377,0.00229737304150312,"Hspa1b/Hspa1a",2,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","down"
"GO:0090224","GO:0090224","regulation of spindle organization","2/13","42/23174",0.000246971410678147,0.00522007754387903,0.00268241675712629,"Hspa1b/Hspa1a",2,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","down"
"GO:1903362","GO:1903362","regulation of cellular protein catabolic process","3/13","237/23174",0.000280026663086459,0.0054967776151088,0.00282460332457204,"Ubb/Hspa1b/Hspa1a",3,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","down"
"GO:0051646","GO:0051646","mitochondrion localization","2/13","45/23174",0.00028370465110239,0.0054967776151088,0.00282460332457204,"Ubb/Mgarp",2,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","down"
"GO:00080891","GO:0008089","anterograde axonal transport","2/13","47/23174",0.000309586570845746,0.00575831021773087,0.00295899585608355,"Hspb1/Mgarp",2,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","down"
"GO:0007140","GO:0007140","male meiotic nuclear division","2/13","50/23174",0.000350493730696785,0.00626844556823096,0.00322113671531054,"Ubb/Cyp26b1",2,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","down"
"GO:0007018","GO:0007018","microtubule-based movement","3/13","273/23174",0.000423735224329703,0.00729766219678933,0.00375001543558841,"Ubb/Hspb1/Mgarp",3,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","down"
"GO:0090307","GO:0090307","mitotic spindle assembly","2/13","57/23174",0.000455632990281968,0.007305839326935,0.0037542173790928,"Hspa1b/Hspa1a",2,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","down"
"GO:00989301","GO:0098930","axonal transport","2/13","57/23174",0.000455632990281968,0.007305839326935,0.0037542173790928,"Hspb1/Mgarp",2,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","down"
"GO:0034605","GO:0034605","cellular response to heat","2/13","64/23174",0.000574263168502207,0.00890107911178421,0.00457395576315793,"Hspa1b/Hspa1a",2,"Adrenal","Adrenal_Endothelial_2","Endothelial_2","down"
"GO:00064571","GO:0006457","protein folding","4/14","152/23174",1.6920334329727e-06,0.000989839558289027,0.000541450698551263,"Calr/Hspb1/Hspa5/Hsp90b1",4,"Adrenal","Adrenal_Fibroblast","Fibroblast","down"
"GO:00321035","GO:0032103","positive regulation of response to external stimulus","4/14","313/23174",2.93675428824147e-05,0.0085900062931063,0.00469880686118635,"Calr/Hspb1/Nfkbiz/Cebpb",4,"Adrenal","Adrenal_Fibroblast","Fibroblast","down"
"GO:0035634","GO:0035634","response to stilbenoid","1/1","22/23174",0.000949339777336689,0.00189867955467338,NA,"Ly6d",1,"Adrenal","Adrenal_Glial_cell","Glial_cell","down"
"GO:00512711","GO:0051271","negative regulation of cellular component movement","14/99","315/23174",7.41882224659045e-11,9.90340157507885e-08,7.08984696919709e-08,"Limch1/Ptprg/Dlc1/Tie1/Mmrn2/Cd200/Rgcc/Egfl7/Rhob/Igfbp3/Igfbp5/Eng/Wnt4/Nrp1",14,"Adrenal","Adrenal_Macrophage","Macrophage","down"
"GO:00303361","GO:0030336","negative regulation of cell migration","13/99","267/23174",1.20659953200203e-10,9.90340157507885e-08,7.08984696919709e-08,"Limch1/Ptprg/Dlc1/Tie1/Mmrn2/Cd200/Rgcc/Egfl7/Rhob/Igfbp3/Igfbp5/Eng/Wnt4",13,"Adrenal","Adrenal_Macrophage","Macrophage","down"
"GO:00400131","GO:0040013","negative regulation of locomotion","14/99","331/23174",1.42494272697925e-10,9.90340157507885e-08,7.08984696919709e-08,"Limch1/Ptprg/Dlc1/Tie1/Mmrn2/Cd200/Rgcc/Egfl7/Rhob/Igfbp3/Igfbp5/Eng/Wnt4/Nrp1",14,"Adrenal","Adrenal_Macrophage","Macrophage","down"
"GO:19013427","GO:1901342","regulation of vasculature development","14/99","340/23174",2.02601508241867e-10,9.90340157507885e-08,7.08984696919709e-08,"Hspb1/Sparc/Tek/Tie1/Mmrn2/Kdr/Cdh5/Rgcc/Rhob/Flt1/Eng/Cd34/Wnt4/Nrp1",14,"Adrenal","Adrenal_Macrophage","Macrophage","down"
"GO:20001461","GO:2000146","negative regulation of cell motility","13/99","280/23174",2.16989517420658e-10,9.90340157507885e-08,7.08984696919709e-08,"Limch1/Ptprg/Dlc1/Tie1/Mmrn2/Cd200/Rgcc/Egfl7/Rhob/Igfbp3/Igfbp5/Eng/Wnt4",13,"Adrenal","Adrenal_Macrophage","Macrophage","down"
"GO:00506733","GO:0050673","epithelial cell proliferation","15/99","424/23174",3.57641244258982e-10,1.2353678876671e-07,8.84400093020594e-08,"Nfib/Sparc/Tek/Kdr/Rgcc/Ednrb/Egfl7/Igfbp3/Flt1/Igfbp5/Scarb1/Hes1/Eng/Cd34/Jun",15,"Adrenal","Adrenal_Macrophage","Macrophage","down"
"GO:00082021","GO:0008202","steroid metabolic process","13/99","293/23174",3.7894720480586e-10,1.2353678876671e-07,8.84400093020594e-08,"Pbx1/Cyp11a1/Scarb1/Igfbp7/Fdx1/Aplp2/Star/Wnt4/Fdxr/Hsd3b1/Akr1cl/Cyp11b1/Cyp21a1",13,"Adrenal","Adrenal_Macrophage","Macrophage","down"
"GO:00019352","GO:0001935","endothelial cell proliferation","10/99","143/23174",5.68473627444195e-10,1.62157102228457e-07,1.16088298657025e-07,"Sparc/Tek/Kdr/Rgcc/Egfl7/Flt1/Scarb1/Eng/Cd34/Jun",10,"Adrenal","Adrenal_Macrophage","Macrophage","down"
"GO:00457657","GO:0045765","regulation of angiogenesis","13/99","307/23174",6.70492037834297e-10,1.70006981148652e-07,1.21708028388167e-07,"Hspb1/Sparc/Tek/Tie1/Mmrn2/Kdr/Cdh5/Rgcc/Rhob/Flt1/Eng/Cd34/Nrp1",13,"Adrenal","Adrenal_Macrophage","Macrophage","down"
"GO:0048010","GO:0048010","vascular endothelial growth factor receptor signaling pathway","7/99","47/23174",1.14490593632403e-09,2.61267534669143e-07,1.87041475071041e-07,"Hspb1/Nedd4/Tek/Mmrn2/Kdr/Flt1/Nrp1",7,"Adrenal","Adrenal_Macrophage","Macrophage","down"
"GO:00066941","GO:0006694","steroid biosynthetic process","10/99","156/23174",1.33263946414127e-09,2.76462114288217e-07,1.97919277353805e-07,"Pbx1/Cyp11a1/Scarb1/Igfbp7/Fdx1/Star/Wnt4/Hsd3b1/Cyp11b1/Cyp21a1",10,"Adrenal","Adrenal_Macrophage","Macrophage","down"
"GO:0001667","GO:0001667","ameboidal-type cell migration","14/99","406/23174",2.02056120887643e-09,3.84243389888e-07,2.75079911945282e-07,"Hspb1/Sparc/Ptprg/Tek/Mmrn2/Kdr/Rgcc/Ednrb/Tns1/Rhob/Pecam1/Scarb1/Jun/Nrp1",14,"Adrenal","Adrenal_Macrophage","Macrophage","down"
"GO:0010631","GO:0010631","epithelial cell migration","12/99","280/23174",2.77918949823743e-09,4.81045665035538e-07,3.44380678137901e-07,"Hspb1/Sparc/Ptprg/Tek/Mmrn2/Kdr/Rgcc/Rhob/Pecam1/Scarb1/Jun/Nrp1",12,"Adrenal","Adrenal_Macrophage","Macrophage","down"
"GO:0090132","GO:0090132","epithelium migration","12/99","282/23174",3.01110714472194e-09,4.81045665035538e-07,3.44380678137901e-07,"Hspb1/Sparc/Ptprg/Tek/Mmrn2/Kdr/Rgcc/Rhob/Pecam1/Scarb1/Jun/Nrp1",12,"Adrenal","Adrenal_Macrophage","Macrophage","down"
"GO:0090130","GO:0090130","tissue migration","12/99","284/23174",3.26032847454922e-09,4.81045665035538e-07,3.44380678137901e-07,"Hspb1/Sparc/Ptprg/Tek/Mmrn2/Kdr/Rgcc/Rhob/Pecam1/Scarb1/Jun/Nrp1",12,"Adrenal","Adrenal_Macrophage","Macrophage","down"
"GO:00106321","GO:0010632","regulation of epithelial cell migration","11/99","225/23174",3.37280045598975e-09,4.81045665035538e-07,3.44380678137901e-07,"Hspb1/Sparc/Plpp3/Ptprg/Tek/Mmrn2/Kdr/Rgcc/Rhob/Jun/Nrp1",11,"Adrenal","Adrenal_Macrophage","Macrophage","down"
"GO:00457661","GO:0045766","positive regulation of angiogenesis","10/99","185/23174",6.94157655190691e-09,9.31804570085387e-07,6.67079059353531e-07,"Hspb1/Tek/Tie1/Kdr/Cdh5/Rhob/Flt1/Eng/Cd34/Nrp1",10,"Adrenal","Adrenal_Macrophage","Macrophage","down"
"GO:1903391","GO:1903391","regulation of adherens junction organization","7/99","63/23174",9.52684250798182e-09,1.20779192240081e-06,8.64658454525601e-07,"Limch1/Tek/Dlc1/Kdr/Rdx/Wnt4/Nrp1",7,"Adrenal","Adrenal_Macrophage","Macrophage","down"
