"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","tissue","tissue_cell_type","cell_type","change"
"GO:00019062","GO:0001906","cell killing","17/252","178/23174",1.17838248775643e-11,5.7533728760324e-10,3.68768346097317e-10,"Ptpn6/Coro1a/Ptprc/Fam49b/H2-D1/Tyrobp/Hspa8/Stap1/H2-T23/Fcgr3/Hsp90ab1/Ctsc/H2-Q6/Ncf1/H2-K1/H2-Q7/Ctsh",17,"Heart","Heart_Monocyte","Monocyte","up"
"GO:00300993","GO:0030099","myeloid cell differentiation","24/252","401/23174",1.5949981652243e-11,7.64264505207938e-10,4.8986318745392e-10,"Ptpn6/Cbfa2t3/Pip4k2a/Tyrobp/Pirb/Inpp5d/Lyn/Spi1/Stap1/Cd74/Runx1/Sbno2/Trib1/Tgfb1/Ikzf1/Stat3/Gpr183/Tcirg1/Nfkbia/Fcer1g/Csf1r/Mef2c/Tlr2/Tnf",24,"Heart","Heart_Monocyte","Monocyte","up"
"GO:00603261","GO:0060326","cell chemotaxis","21/252","299/23174",1.60764191518968e-11,7.64264505207938e-10,4.8986318745392e-10,"Prkcd/Coro1a/Itgb2/Prex1/Syk/Lyn/Stap1/Ccr2/Cd74/Il17ra/Fcgr3/Gpr183/Cxcr4/Rac2/Fcer1g/Ccrl2/Nr4a1/Slamf8/Lgals3/Ccl9/Ccl6",21,"Heart","Heart_Monocyte","Monocyte","up"
"GO:0001776","GO:0001776","leukocyte homeostasis","14/252","110/23174",1.6368407373961e-11,7.68039686261312e-10,4.9228292854018e-10,"Coro1a/Pirb/Lyn/Pkn1/Ccr2/Cd74/Cd44/Tgfb1/Gpr183/Tcirg1/Fcer1g/Tnfaip3/Mef2c/Fcgr2b",14,"Heart","Heart_Monocyte","Monocyte","up"
"GO:00302171","GO:0030217","T cell differentiation","20/252","269/23174",1.78084569304007e-11,8.09431377449484e-10,5.18813358308117e-10,"Ptprc/Prex1/Syk/H2-DMa/Ccr2/Cd74/Runx1/Dock2/Cd44/Tgfb1/Ikzf1/Stat3/Gpr183/Tcirg1/Il2rg/Fcer1g/Bcl11a/Zfp36l2/Bcl2a1d/Malt1",20,"Heart","Heart_Monocyte","Monocyte","up"
"GO:00308331","GO:0030833","regulation of actin filament polymerization","16/252","157/23174",1.79226432870077e-11,8.09431377449484e-10,5.18813358308117e-10,"Prkcd/Coro1a/Pycard/Prex1/Arpc4/Grb2/Actr3/Gmfg/Arpc1b/Capza2/Arpc5/Capzb/Arpc2/Tmsb4x/Arpc3/Tlr2",16,"Heart","Heart_Monocyte","Monocyte","up"
"GO:00466311","GO:0046631","alpha-beta T cell activation","16/252","157/23174",1.79226432870077e-11,8.09431377449484e-10,5.18813358308117e-10,"Ptprc/Syk/Ccr2/Runx1/H2-Ab1/H2-T23/Dock2/Cd44/Tgfb1/Ikzf1/Stat3/Gpr183/Tcirg1/Il2rg/Cd300a/Malt1",16,"Heart","Heart_Monocyte","Monocyte","up"
"GO:0050707","GO:0050707","regulation of cytokine secretion","18/252","212/23174",2.09835173356851e-11,9.35968495479388e-10,5.99918624282097e-10,"Pycard/Unc93b1/Syk/Srgn/Lyn/Fgr/Crlf2/Cd300c2/Mbp/Ezr/Il17ra/Csf1r/Arid5a/Tnfaip3/Tlr2/Tnfrsf1b/Cd14/Tnf",18,"Heart","Heart_Monocyte","Monocyte","up"
"GO:0032635","GO:0032635","interleukin-6 production","16/252","160/23174",2.39345234103291e-11,1.04212544452949e-09,6.67961011541622e-10,"Ptpn6/Pycard/Unc93b1/Tyrobp/Inpp5d/Mbp/Cyba/Stat3/Fcer1g/Arid5a/Tnfaip3/Trim30a/Ptafr/Tlr2/Cd300ld/Tnf",16,"Heart","Heart_Monocyte","Monocyte","up"
"GO:0050854","GO:0050854","regulation of antigen receptor-mediated signaling pathway","11/252","57/23174",2.39876873281595e-11,1.04212544452949e-09,6.67961011541622e-10,"Ptpn6/Ptprc/Lyn/Ezr/Stap1/Nfam1/Cd300a/Fcgr2b/Kcnn4/Lgals3/Malt1",11,"Heart","Heart_Monocyte","Monocyte","up"
"GO:0050663","GO:0050663","cytokine secretion","19/252","243/23174",2.42287676004643e-11,1.04212544452949e-09,6.67961011541622e-10,"Pycard/Unc93b1/Syk/Srgn/Lyn/Fgr/Crlf2/Cd300c2/Mbp/Ezr/Il17ra/Tcirg1/Csf1r/Arid5a/Tnfaip3/Tlr2/Tnfrsf1b/Cd14/Tnf",19,"Heart","Heart_Monocyte","Monocyte","up"
"GO:00508701","GO:0050870","positive regulation of T cell activation","17/252","187/23174",2.59874466245294e-11,1.10461934887558e-09,7.08017121659005e-10,"Coro1a/Ptprc/Fam49b/Pycard/Syk/H2-DMa/Ccr2/Cd74/Runx1/H2-Ab1/H2-T23/Tgfb1/Ikzf1/Il2rg/Cd86/Itgal/Malt1",17,"Heart","Heart_Monocyte","Monocyte","up"
"GO:00327603","GO:0032760","positive regulation of tumor necrosis factor production","13/252","95/23174",3.45158593533942e-11,1.45006744004434e-09,9.29435625183199e-10,"Ptprc/Pycard/Cybb/Tyrobp/Cyba/Ccr2/H2-T23/Fcgr3/Fcer1g/Arid5a/Ptafr/Tlr2/Cd14",13,"Heart","Heart_Monocyte","Monocyte","up"
"GO:19035573","GO:1903557","positive regulation of tumor necrosis factor superfamily cytokine production","13/252","96/23174",3.95398031474361e-11,1.64203803185847e-09,1.0524811485101e-09,"Ptprc/Pycard/Cybb/Tyrobp/Cyba/Ccr2/H2-T23/Fcgr3/Fcer1g/Arid5a/Ptafr/Tlr2/Cd14",13,"Heart","Heart_Monocyte","Monocyte","up"
"GO:0002444","GO:0002444","myeloid leukocyte mediated immunity","13/252","97/23174",4.52219916169562e-11,1.85667108763708e-09,1.19005241097253e-09,"Itgb2/Syk/Lyn/Fgr/Ccr2/Myo1f/H2-T23/Fcgr3/Rac2/Ncf1/Fcer1g/Cd300a/Ptafr",13,"Heart","Heart_Monocyte","Monocyte","up"
"GO:0042129","GO:0042129","regulation of T cell proliferation","16/252","170/23174",6.00977350457928e-11,2.43969794067921e-09,1.56374946304842e-09,"Ptpn6/Coro1a/Ptprc/Pycard/Syk/Ccr2/H2-Ab1/H2-T23/Cd44/Tgfb1/Rac2/Cd86/Lgals3/Itgal/Tnfrsf1b/Cd209a",16,"Heart","Heart_Monocyte","Monocyte","up"
"GO:0036230","GO:0036230","granulocyte activation","9/252","35/23174",1.01703863227918e-10,4.08284508713854e-09,2.61694150995813e-09,"Prkcd/Itgb2/Syk/Tyrobp/Ccr2/Myo1f/Fcer1g/Cd300a/Ptafr",9,"Heart","Heart_Monocyte","Monocyte","up"
"GO:0002886","GO:0002886","regulation of myeloid leukocyte mediated immunity","11/252","65/23174",1.07790533820117e-10,4.2478004499869e-09,2.72267134469712e-09,"Itgb2/Syk/Lyn/Fgr/Ccr2/H2-T23/Fcgr3/Rac2/Fcer1g/Cd300a/Ptafr",11,"Heart","Heart_Monocyte","Monocyte","up"
"GO:0050864","GO:0050864","regulation of B cell activation","19/252","265/23174",1.08164307057513e-10,4.2478004499869e-09,2.72267134469712e-09,"Ptpn6/Ptprc/Syk/Tyrobp/Inpp5d/Lyn/Pkn1/Cd74/Nfam1/Tgfb1/Ikzf1/Gpr183/Il2rg/Tnfaip3/Cd300a/Mef2c/Fcgr2b/Slamf8/Zfp36l2",19,"Heart","Heart_Monocyte","Monocyte","up"
"GO:00068012","GO:0006801","superoxide metabolic process","11/252","67/23174",1.5182332107837e-10,5.89825439845323e-09,3.78054676143083e-09,"Prkcd/Cybb/Itgb2/Syk/Tyrobp/Ncf2/Cyba/Tgfb1/Ncf1/Ncf4/Tnf",11,"Heart","Heart_Monocyte","Monocyte","up"
"GO:00456191","GO:0045619","regulation of lymphocyte differentiation","16/252","182/23174",1.67511168232178e-10,6.43848777471128e-09,4.12681489485769e-09,"Ptpn6/Ptprc/Syk/Inpp5d/H2-DMa/Ccr2/Cd74/Runx1/Nfam1/Cd44/Tgfb1/Ikzf1/Il2rg/Slamf8/Zfp36l2/Malt1",16,"Heart","Heart_Monocyte","Monocyte","up"
"GO:0050708","GO:0050708","regulation of protein secretion","25/252","489/23174",1.70424816783361e-10,6.48152487408719e-09,4.15439996591019e-09,"Pycard/Unc93b1/Syk/Srgn/Ucp2/Lyn/Fgr/Crlf2/Cd300c2/Mbp/Ezr/Erp29/Il17ra/H2-T23/Tgfb1/Tcirg1/Csf1r/Arid5a/Tnfaip3/Cyp51/Kcnn4/Tlr2/Tnfrsf1b/Cd14/Tnf",25,"Heart","Heart_Monocyte","Monocyte","up"
"GO:00305951","GO:0030595","leukocyte chemotaxis","17/252","211/23174",1.75301941169004e-10,6.4823943328619e-09,4.15495725444555e-09,"Coro1a/Itgb2/Prex1/Syk/Lyn/Stap1/Ccr2/Cd74/Il17ra/Fcgr3/Gpr183/Rac2/Fcer1g/Slamf8/Lgals3/Ccl9/Ccl6",17,"Heart","Heart_Monocyte","Monocyte","up"
"GO:00322711","GO:0032271","regulation of protein polymerization","17/252","211/23174",1.75301941169004e-10,6.4823943328619e-09,4.15495725444555e-09,"Prkcd/Coro1a/Pycard/Prex1/Vdac2/Arpc4/Grb2/Actr3/Gmfg/Arpc1b/Capza2/Arpc5/Capzb/Arpc2/Tmsb4x/Arpc3/Tlr2",17,"Heart","Heart_Monocyte","Monocyte","up"
"GO:00425541","GO:0042554","superoxide anion generation","9/252","37/23174",1.758302365404e-10,6.4823943328619e-09,4.15495725444555e-09,"Prkcd/Cybb/Itgb2/Syk/Tyrobp/Ncf2/Cyba/Tgfb1/Ncf1",9,"Heart","Heart_Monocyte","Monocyte","up"
"GO:0002237","GO:0002237","response to molecule of bacterial origin","22/252","376/23174",1.79087710212695e-10,6.53579693937844e-09,4.18918620380572e-09,"Pycard/Ncf2/Lyn/Irf5/Stap1/Ly86/Sbno2/Trib1/Tgfb1/Nfkbia/Arid5a/Tnfaip3/Mef2c/Cd68/Cd86/Ptafr/Fcgr2b/Tlr2/Tnfrsf1b/Cd14/Tnf/Malt1",22,"Heart","Heart_Monocyte","Monocyte","up"
"GO:0043299","GO:0043299","leukocyte degranulation","11/252","69/23174",2.11389804505362e-10,7.63751363677872e-09,4.8953428411768e-09,"Coro1a/Itgb2/Syk/Lyn/Fgr/Ccr2/Myo1f/Rac2/Fcer1g/Cd300a/Ptafr",11,"Heart","Heart_Monocyte","Monocyte","up"
"GO:0071216","GO:0071216","cellular response to biotic stimulus","20/252","311/23174",2.39060691566985e-10,8.55174533298533e-09,5.48132904061873e-09,"Pycard/Syk/Lyn/Stap1/Ly86/Sbno2/Trib1/Tgfb1/Nfkbia/Arid5a/Tnfaip3/Mef2c/Cd68/Cd86/Fcgr2b/Tlr2/Tnfrsf1b/Cd14/Tnf/Malt1",20,"Heart","Heart_Monocyte","Monocyte","up"
"GO:00725934","GO:0072593","reactive oxygen species metabolic process","19/252","288/23174",4.4464970774305e-10,1.57501901379965e-08,1.00952462026286e-08,"Prkcd/Cybb/Itgb2/Prex1/Syk/Tyrobp/Ncf2/Cyba/Grb2/Pid1/Gpx1/Tgfb1/Stat3/Ncf1/Ncf4/Trim30a/Tlr2/Birc3/Tnf",19,"Heart","Heart_Monocyte","Monocyte","up"
"GO:00027092","GO:0002709","regulation of T cell mediated immunity","12/252","94/23174",4.5660580243603e-10,1.60166676136056e-08,1.02660476786844e-08,"Ptprc/Fam49b/H2-D1/Hspa8/Ccr2/H2-T23/H2-Q6/Arid5a/H2-K1/Tnfrsf1b/H2-Q7/Malt1",12,"Heart","Heart_Monocyte","Monocyte","up"
"GO:0071219","GO:0071219","cellular response to molecule of bacterial origin","19/252","289/23174",4.71373627181025e-10,1.63757011058177e-08,1.04961738845977e-08,"Pycard/Lyn/Stap1/Ly86/Sbno2/Trib1/Tgfb1/Nfkbia/Arid5a/Tnfaip3/Mef2c/Cd68/Cd86/Fcgr2b/Tlr2/Tnfrsf1b/Cd14/Tnf/Malt1",19,"Heart","Heart_Monocyte","Monocyte","up"
"GO:00325351","GO:0032535","regulation of cellular component size","22/252","397/23174",5.00340427076665e-10,1.72164758383618e-08,1.10350770884077e-08,"Prkcd/Coro1a/Pycard/Prex1/Arpc4/Ezr/Grb2/Actr3/Plek/Gmfg/Slc9a3r1/Arpc1b/Capza2/Hsp90ab1/Arpc5/Capzb/Arpc2/Tmsb4x/Arpc3/Kcnn4/Bcl11a/Tlr2",22,"Heart","Heart_Monocyte","Monocyte","up"
"GO:19021073","GO:1902107","positive regulation of leukocyte differentiation","15/252","168/23174",5.08612617581896e-10,1.73360130879565e-08,1.11116957167842e-08,"Ptprc/Syk/Tyrobp/Inpp5d/H2-DMa/Ccr2/Cd74/Runx1/Trib1/Tgfb1/Ikzf1/Il2rg/Csf1r/Tnf/Malt1",15,"Heart","Heart_Monocyte","Monocyte","up"
"GO:00507661","GO:0050766","positive regulation of phagocytosis","11/252","75/23174",5.3606566997942e-10,1.81009837909873e-08,1.16020115489889e-08,"Ptprc/Pycard/Hspa8/Cyba/Stap1/Dock2/Fcgr3/Il2rg/Fcer1g/Fcgr2b/Tnf",11,"Heart","Heart_Monocyte","Monocyte","up"
"GO:00421191","GO:0042119","neutrophil activation","8/252","29/23174",6.16503044597154e-10,2.06243101863844e-08,1.32193635293737e-08,"Prkcd/Itgb2/Syk/Tyrobp/Myo1f/Fcer1g/Cd300a/Ptafr",8,"Heart","Heart_Monocyte","Monocyte","up"
"GO:00027081","GO:0002708","positive regulation of lymphocyte mediated immunity","14/252","144/23174",6.32221425484936e-10,2.09561101860282e-08,1.34320341484004e-08,"Ptprc/Fam49b/H2-D1/Hspa8/H2-T23/Fcgr3/Tgfb1/H2-Q6/Fcer1g/Arid5a/H2-K1/H2-Q7/Tnf/Malt1",14,"Heart","Heart_Monocyte","Monocyte","up"
"GO:0002700","GO:0002700","regulation of production of molecular mediator of immune response","14/252","148/23174",9.09158469221384e-10,2.9861723175426e-08,1.91401782993976e-08,"Ptprc/Pkn1/Ccr2/Cd74/H2-T23/Tgfb1/Fcer1g/Arid5a/Tnfaip3/Fcgr2b/Tlr2/Tnfrsf1b/Tnf/Malt1",14,"Heart","Heart_Monocyte","Monocyte","up"
"GO:00423265","GO:0042326","negative regulation of phosphorylation","23/252","451/23174",9.97784777762569e-10,3.2477445063569e-08,2.08167521202243e-08,"Ptpn6/Prkcd/Ptprc/Cbfa2t3/Pycard/Cbl/Lyn/Ezr/Pkn1/Stap1/Pid1/Ppp2r5a/Ptpn1/Slc9a3r1/Trib1/Tgfb1/Stat3/Taok3/Rgs2/Tnfaip3/Cd300a/Dusp5/Birc3",23,"Heart","Heart_Monocyte","Monocyte","up"
"GO:00512581","GO:0051258","protein polymerization","18/252","270/23174",1.09726954531056e-09,3.53967398857772e-08,2.26879041323612e-08,"Prkcd/Coro1a/Pycard/Prex1/Vdac2/Arpc4/Grb2/Actr3/Gmfg/Arpc1b/Capza2/Arpc5/Capzb/Arpc2/Tmsb4x/Arpc3/Tlr2/Msrb1",18,"Heart","Heart_Monocyte","Monocyte","up"
"GO:00975293","GO:0097529","myeloid leukocyte migration","16/252","207/23174",1.12270769239129e-09,3.58968397576082e-08,2.30084482837525e-08,"Itgb2/Prex1/Syk/Lyn/Stap1/Ccr2/Cd74/Il17ra/Fcgr3/Rac2/Fcer1g/Cd300a/Slamf8/Lgals3/Ccl9/Ccl6",16,"Heart","Heart_Monocyte","Monocyte","up"
"GO:19037083","GO:1903708","positive regulation of hemopoiesis","16/252","208/23174",1.2045936320402e-09,3.81771648470285e-08,2.44700460802257e-08,"Ptprc/Syk/Tyrobp/Inpp5d/H2-DMa/Ccr2/Cd74/Runx1/Trib1/Tgfb1/Ikzf1/Stat3/Il2rg/Csf1r/Tnf/Malt1",16,"Heart","Heart_Monocyte","Monocyte","up"
"GO:19029033","GO:1902903","regulation of supramolecular fiber organization","20/252","345/23174",1.4609619632839e-09,4.58996136812586e-08,2.94198290089207e-08,"Prkcd/Coro1a/Pycard/Prex1/Hspa8/Arpc4/Grb2/Actr3/Plek/Gmfg/Arpc1b/Capza2/Arpc5/Capzb/Arpc2/Ldlr/Tmsb4x/Mef2c/Arpc3/Tlr2",20,"Heart","Heart_Monocyte","Monocyte","up"
"GO:00466341","GO:0046634","regulation of alpha-beta T cell activation","12/252","104/23174",1.50161897146329e-09,4.67702529646283e-08,2.99778742034414e-08,"Ptprc/Syk/Ccr2/Runx1/H2-Ab1/H2-T23/Cd44/Tgfb1/Ikzf1/Il2rg/Cd300a/Malt1",12,"Heart","Heart_Monocyte","Monocyte","up"
"GO:0031334","GO:0031334","positive regulation of protein complex assembly","17/252","243/23174",1.55241336046956e-09,4.79390553109104e-08,3.07270300767704e-08,"Lcp1/Coro1a/Pycard/Arpc4/Grb2/Actr3/Plek/Gmfg/Msn/Arpc1b/Tgfb1/Ikzf1/Sub1/Arpc5/Arpc2/Arpc3/Tnf",17,"Heart","Heart_Monocyte","Monocyte","up"
"GO:0050777","GO:0050777","negative regulation of immune response","14/252","155/23174",1.67176480990427e-09,5.11871716795264e-08,3.28089436377287e-08,"Ptpn6/Ptprc/Inpp5d/Samhd1/Ccr2/H2-T23/Gpx1/Tgfb1/Tnfaip3/Cd300a/Fcgr2b/Slamf8/Lgals3/Tnf",14,"Heart","Heart_Monocyte","Monocyte","up"
"GO:00719002","GO:0071900","regulation of protein serine/threonine kinase activity","22/252","425/23174",1.78106471921782e-09,5.3751673225684e-08,3.44526872540693e-08,"Ptpn6/Prkcd/Ptprc/Pycard/Syk/Lyn/Uvrag/Cd74/Erp29/Ptpn1/Trib1/Tgfb1/Hsp90ab1/Taok3/Csf1r/Rgs2/Tnfaip3/Cd300a/Avpi1/Dusp5/Zeb2/Tnf",22,"Heart","Heart_Monocyte","Monocyte","up"
"GO:00321034","GO:0032103","positive regulation of response to external stimulus","19/252","313/23174",1.78527561225632e-09,5.3751673225684e-08,3.44526872540693e-08,"Ctss/Cyba/Stap1/Ccr2/Cd74/Ly86/Il17ra/H2-T23/Fcgr3/Tgfb1/Cxcr4/Ctsc/Rac2/Nfkbia/Fcer1g/Ldlr/Tlr2/Alox5ap/Tnf",19,"Heart","Heart_Monocyte","Monocyte","up"
"GO:00329451","GO:0032945","negative regulation of mononuclear cell proliferation","11/252","84/23174",1.86513302172854e-09,5.52354557992231e-08,3.540373294049e-08,"Ptpn6/Tyrobp/Inpp5d/Lyn/Pkn1/H2-Ab1/Cd44/Tgfb1/Cd300a/Cd86/Fcgr2b",11,"Heart","Heart_Monocyte","Monocyte","up"
"GO:00506721","GO:0050672","negative regulation of lymphocyte proliferation","11/252","84/23174",1.86513302172854e-09,5.52354557992231e-08,3.540373294049e-08,"Ptpn6/Tyrobp/Inpp5d/Lyn/Pkn1/H2-Ab1/Cd44/Tgfb1/Cd300a/Cd86/Fcgr2b",11,"Heart","Heart_Monocyte","Monocyte","up"
"GO:0045577","GO:0045577","regulation of B cell differentiation","8/252","33/23174",1.92074495288523e-09,5.64199310144256e-08,3.61629345001927e-08,"Ptpn6/Syk/Inpp5d/Nfam1/Ikzf1/Il2rg/Slamf8/Zfp36l2",8,"Heart","Heart_Monocyte","Monocyte","up"
"GO:00512511","GO:0051251","positive regulation of lymphocyte activation","21/252","394/23174",2.52349338611439e-09,7.35272710002523e-08,4.71280598425438e-08,"Coro1a/Ptprc/Fam49b/Pycard/Syk/Tyrobp/Inpp5d/H2-DMa/Ccr2/Cd74/Runx1/H2-Ab1/H2-T23/Tgfb1/Ikzf1/Gpr183/Il2rg/Mef2c/Cd86/Itgal/Malt1",21,"Heart","Heart_Monocyte","Monocyte","up"
"GO:0031663","GO:0031663","lipopolysaccharide-mediated signaling pathway","9/252","49/23174",2.59191587823564e-09,7.37442139433689e-08,4.72671116510296e-08,"Lyn/Ly86/Trib1/Tgfb1/Nfkbia/Tnfaip3/Cd14/Tnf/Malt1",9,"Heart","Heart_Monocyte","Monocyte","up"
"GO:0043300","GO:0043300","regulation of leukocyte degranulation","9/252","49/23174",2.59191587823564e-09,7.37442139433689e-08,4.72671116510296e-08,"Itgb2/Syk/Lyn/Fgr/Ccr2/Rac2/Fcer1g/Cd300a/Ptafr",9,"Heart","Heart_Monocyte","Monocyte","up"
"GO:0045088","GO:0045088","regulation of innate immune response","18/252","285/23174",2.59217137304397e-09,7.37442139433689e-08,4.72671116510296e-08,"Pycard/Unc93b1/Lyn/Fgr/Cyba/Samhd1/Cd74/Myo1f/H2-T23/Nfkbia/Tnfaip3/Cd300a/Trim30a/Cd86/Tlr2/Slamf8/Cd14/Tnf",18,"Heart","Heart_Monocyte","Monocyte","up"
"GO:01100532","GO:0110053","regulation of actin filament organization","17/252","254/23174",3.03955136190313e-09,8.57960864887188e-08,5.49918831923264e-08,"Prkcd/Coro1a/Pycard/Prex1/Arpc4/Grb2/Actr3/Plek/Gmfg/Arpc1b/Capza2/Arpc5/Capzb/Arpc2/Tmsb4x/Arpc3/Tlr2",17,"Heart","Heart_Monocyte","Monocyte","up"
"GO:00706641","GO:0070664","negative regulation of leukocyte proliferation","11/252","88/23174",3.09330596183829e-09,8.66365460474555e-08,5.5530584382246e-08,"Ptpn6/Tyrobp/Inpp5d/Lyn/Pkn1/H2-Ab1/Cd44/Tgfb1/Cd300a/Cd86/Fcgr2b",11,"Heart","Heart_Monocyte","Monocyte","up"
"GO:00070153","GO:0007015","actin filament organization","21/252","400/23174",3.29865144281864e-09,9.16771358684904e-08,5.87614022202511e-08,"Lcp1/Prkcd/Coro1a/Pycard/Prex1/Arpc4/Ezr/Grb2/Actr3/Plek/Gmfg/Arpc1b/Capza2/Rac2/Arpc5/Capzb/Arpc2/Tmsb4x/Arpc3/Tlr2/Msrb1",21,"Heart","Heart_Monocyte","Monocyte","up"
"GO:00072291","GO:0007229","integrin-mediated signaling pathway","11/252","89/23174",3.49595969621749e-09,9.6419102155983e-08,6.18008142360665e-08,"Itgb7/Itgb2/Syk/Tyrobp/Fyb/Itga4/Fgr/Plek/Fcer1g/Itgax/Itgal",11,"Heart","Heart_Monocyte","Monocyte","up"
"GO:0030888","GO:0030888","regulation of B cell proliferation","10/252","69/23174",3.74624996102923e-09,1.01768429392471e-07,6.52295204927922e-08,"Ptprc/Tyrobp/Inpp5d/Lyn/Pkn1/Cd74/Gpr183/Cd300a/Mef2c/Fcgr2b",10,"Heart","Heart_Monocyte","Monocyte","up"
"GO:0045576","GO:0045576","mast cell activation","10/252","69/23174",3.74624996102923e-09,1.01768429392471e-07,6.52295204927922e-08,"Syk/Ptpre/Cd48/Lyn/Fgr/Crlf2/Fcgr3/Rac2/Fcer1g/Cd300a",10,"Heart","Heart_Monocyte","Monocyte","up"
"GO:00197241","GO:0019724","B cell mediated immunity","17/252","262/23174",4.84911202555986e-09,1.30745087674237e-07,8.38024073545303e-08,"Ptpn6/Prkcd/Ptprc/Pirb/Inpp5d/H2-DMa/Crlf2/Cd74/H2-Ab1/H2-T23/Fcgr3/Tgfb1/Tcirg1/Fcer1g/Fcgr2b/Pou2f2/Tnf",17,"Heart","Heart_Monocyte","Monocyte","up"
"GO:00027112","GO:0002711","positive regulation of T cell mediated immunity","10/252","71/23174",4.99120056131622e-09,1.32597114912026e-07,8.49894832422267e-08,"Ptprc/Fam49b/H2-D1/Hspa8/H2-T23/H2-Q6/Arid5a/H2-K1/H2-Q7/Malt1",10,"Heart","Heart_Monocyte","Monocyte","up"
"GO:0042108","GO:0042108","positive regulation of cytokine biosynthetic process","10/252","71/23174",4.99120056131622e-09,1.32597114912026e-07,8.49894832422267e-08,"Ptprc/Cybb/Syk/Tyrobp/Ccr2/Fcgr3/Stat3/Ptafr/Tlr2/Tnf",10,"Heart","Heart_Monocyte","Monocyte","up"
"GO:00341131","GO:0034113","heterotypic cell-cell adhesion","9/252","53/23174",5.38330356115152e-09,1.40941128742322e-07,9.03376646417494e-08,"Ptprc/Itgb7/Itgb2/Itga4/Mbp/Cd44/Itgax/Tnfaip3/Tnf",9,"Heart","Heart_Monocyte","Monocyte","up"
"GO:00353061","GO:0035306","positive regulation of dephosphorylation","9/252","53/23174",5.38330356115152e-09,1.40941128742322e-07,9.03376646417494e-08,"Prkcd/Ptprc/Pirb/Plek/Ppp2r5a/Tgfb1/Hsp90ab1/Cd300a/Mef2c",9,"Heart","Heart_Monocyte","Monocyte","up"
"GO:2001233","GO:2001233","regulation of apoptotic signaling pathway","21/252","412/23174",5.55370425675653e-09,1.44356355968787e-07,9.25266896241148e-08,"Prkcd/Ptprc/Pycard/Vdac2/Cd74/Erp29/Slc25a5/Ptpn1/Gpx1/Slc9a3r1/Cd44/Ctsc/Mcl1/Traf1/Tnfaip3/Lgals3/Ctsh/Plaur/Sgms1/Tnf/Bcl2a1d",21,"Heart","Heart_Monocyte","Monocyte","up"
"GO:00507291","GO:0050729","positive regulation of inflammatory response","13/252","143/23174",5.96719801791802e-09,1.5399633170527e-07,9.8705531123456e-08,"Ctss/Stap1/Ccr2/Il17ra/H2-T23/Fcgr3/Ctsc/Nfkbia/Fcer1g/Ldlr/Tlr2/Alox5ap/Tnf",13,"Heart","Heart_Monocyte","Monocyte","up"
"GO:00458071","GO:0045807","positive regulation of endocytosis","14/252","173/23174",6.98236501382013e-09,1.78916913439235e-07,1.14678634045571e-07,"Ptprc/Pycard/Syk/Cbl/Hspa8/Cyba/Stap1/Dock2/Fcgr3/Il2rg/Fcer1g/Fcgr2b/Cd14/Tnf",14,"Heart","Heart_Monocyte","Monocyte","up"
"GO:00975303","GO:0097530","granulocyte migration","13/252","146/23174",7.68484758266166e-09,1.95530664198286e-07,1.25327388301376e-07,"Itgb2/Prex1/Syk/Cd74/Il17ra/Fcgr3/Rac2/Fcer1g/Cd300a/Slamf8/Lgals3/Ccl9/Ccl6",13,"Heart","Heart_Monocyte","Monocyte","up"
"GO:0002440","GO:0002440","production of molecular mediator of immune response","19/252","345/23174",8.78558492369977e-09,2.21320036672379e-07,1.41857351575228e-07,"Ptprc/Crlf2/Pkn1/Samhd1/Ccr2/Cd74/H2-Ab1/H2-T23/Tgfb1/Tcirg1/Fcer1g/Arid5a/Tnfaip3/Fcgr2b/Pou2f2/Tlr2/Tnfrsf1b/Tnf/Malt1",19,"Heart","Heart_Monocyte","Monocyte","up"
"GO:0032755","GO:0032755","positive regulation of interleukin-6 production","11/252","97/23174",8.82094804340509e-09,2.21320036672379e-07,1.41857351575228e-07,"Pycard/Unc93b1/Tyrobp/Mbp/Cyba/Stat3/Fcer1g/Arid5a/Ptafr/Tlr2/Tnf",11,"Heart","Heart_Monocyte","Monocyte","up"
"GO:0050715","GO:0050715","positive regulation of cytokine secretion","13/252","149/23174",9.83789390104054e-09,2.43471694134438e-07,1.56055684034485e-07,"Pycard/Unc93b1/Syk/Fgr/Crlf2/Cd300c2/Mbp/Il17ra/Csf1r/Arid5a/Tlr2/Cd14/Tnf",13,"Heart","Heart_Monocyte","Monocyte","up"
"GO:00019132","GO:0001913","T cell mediated cytotoxicity","10/252","76/23174",9.83860153435592e-09,2.43471694134438e-07,1.56055684034485e-07,"Ptprc/Fam49b/H2-D1/Hspa8/H2-T23/Ctsc/H2-Q6/H2-K1/H2-Q7/Ctsh",10,"Heart","Heart_Monocyte","Monocyte","up"
"GO:0002283","GO:0002283","neutrophil activation involved in immune response","6/252","16/23174",1.13889085500409e-08,2.79919228512229e-07,1.79417105693447e-07,"Itgb2/Syk/Tyrobp/Myo1f/Fcer1g/Ptafr",6,"Heart","Heart_Monocyte","Monocyte","up"
